name,search_category,google_category,city,country,address,phone,rating,reviews,has_website,found_date
Mural Artístico - Taberna 4 Robles,painter,Painting,Madrid,Spain,"Pl. de Celenque, 1, Centro, 28013 Madrid, Spain",,4.8,20,No,2026-03-02
Mostra d'Art Pintors del Pi,painter,Artist,Barcelona,Spain,"Plaça de Sant Josep Oriol, 4, Ciutat Vella, 08002 Barcelona, Spain",,4.7,37,No,2026-03-02
Marvila lisbon Painter &Tiles Services,painter,Painter,Lisbon,Portugal,"R. Padre António Vieira 7 c 6ºB, 2660-231 Santo António dos Cavaleiros, Portugal",+351 920 528 832,4.8,16,No,2026-03-02
Galleria Sciarra,painter,Tourist attraction,Rome,Italy,"Via Marco Minghetti, 10, 00187 Roma RM, Italy",+39 06 0608,4.6,843,No,2026-03-02
Piccirillo Stucchi e decori Milano centrale,painter,Painter,Milan,Italy,"Sottopasso Mortirolo, 20125 Milano MI, Italy",+39 324 564 0522,5.0,2,No,2026-03-02
PaintnoMore Berlin,painter,Painting,Berlin,Germany,"Holsteinische Str. 57, 10717 Berlin, Germany",+49 177 6770610,5.0,2,No,2026-03-02
Solid Maler Muenchen,painter,Painter,Munich,Germany,"Schönstraße 35, 81543 München, Germany",+49 1577 8440449,5.0,1,No,2026-03-02
House Painters Boston,painter,Painter,Vienna,Austria,"Neuer Markt 8C, 1010 Wien, Austria",+43 1 4315123416,,,No,2026-03-02
Swiss Painters,painter,Painter,Zurich,Switzerland,"Schwandenholzstrasse 212, 8046 Zürich, Switzerland",+41 79 877 84 06,,,No,2026-03-02
Målare365 - Målare i Stockholm,painter,Painter,Stockholm,Sweden,"Slottsbacken 8, 111 30 Stockholm, Sweden",,,,No,2026-03-02
Malerfirmaet Bergen (Robert & Anders Bergen),painter,Painter,Copenhagen,Denmark,"Vester Farimagsgade 29, 1606 København, Denmark",+45 21 24 49 35,4.7,3,No,2026-03-02
Mural Dulux Let's Colour,painter,Painting,Warsaw,Poland,"Nowogrodzka 27, 00-511 Warszawa, Poland",,5.0,4,No,2026-03-02
Pracownia Budowlańców Sp. z o. o.,painter,General contractor,Warsaw,Poland,"Nowogrodzka 31, 00-511 Warszawa, Poland",+48 799 706 145,5.0,6,No,2026-03-02
Swanski Mural,painter,Painting,Warsaw,Poland,,,4.6,5,No,2026-03-02
Decorators Prague,painter,Painter,Prague,Czech Republic,"Jablonecká 706, 190 00 Praha 9-Prosek, Czechia",+420 721 077 363,3.0,2,No,2026-03-02
Ecological Wall Painting,painter,,Budapest,Hungary,"Budapest, 1072 Hungary",,4.4,25,No,2026-03-02
Hands,painter,Painting,Budapest,Hungary,"Budapest, Holló u. 13, 1075 Hungary",,4.7,20,No,2026-03-02
Mural painting of Vincius Jr.,painter,Painting,Bucharest,Romania,"Bulevardul Dimitrie Cantemir 8, 040242 București, Romania",,5.0,2,No,2026-03-02
The Small Paints Company,painter,,Dublin,Ireland,,+353 86 127 7319,4.9,49,No,2026-03-02
Karam upholstery,upholstery,Upholstery shop,London,UK,"27 High St, London N8 7QB, United Kingdom",+44 7725 209491,4.9,23,No,2026-03-02
Tapissier Décorateur 05 Paris,upholstery,Upholstery shop,Paris,France,"Rue Laromiguière, 75005 Paris, France",+33 1 85 09 68 57,5.0,2,No,2026-03-02
Sarah Doyer Meubelstoffeerderij,upholstery,Upholstery shop,Amsterdam,Netherlands,"Van der Hoopstraat 93h, 1051 EG Amsterdam, Netherlands",+31 6 26414390,4.2,11,No,2026-03-02
Le Garnisseur Franck - Tapissier - Cannage chaise - Rideau sur Mesure,upholstery,Upholstery shop,Brussels,Belgium,"Chau. de Waterloo 1346, 1180 Uccle, Belgium",+32 478 03 31 86,5.0,16,No,2026-03-02
Upholstery Heli y Liss,upholstery,Upholstery shop,Madrid,Spain,"Calle del General Arrando, 8, Chamberí, 28010 Madrid, Spain",+34 914 48 26 25,4.8,14,No,2026-03-02
Tapisseria Sandoval,upholstery,Upholstery shop,Barcelona,Spain,"Carrer de Siracusa, 30, local 2, Gràcia, 08012 Barcelona, Spain",+34 934 57 19 26,4.6,14,No,2026-03-02
Estofos Alexandre,upholstery,Upholstery shop,Lisbon,Portugal,"R. Gen. Taborda 10 12, 1070-140 Lisboa, Portugal",+351 966 112 664,4.9,8,No,2026-03-02
Lili Upholstery,upholstery,Upholstery shop,Lisbon,Portugal,"Alto do Varejão, 1900-291 Lisboa, Portugal",+351 933 503 887,5.0,4,No,2026-03-02
Jose Neves Estofos,upholstery,Upholstery shop,Lisbon,Portugal,"Rua do Mirador 37A, 1300-496 Lisboa, Portugal",+351 969 078 861,5.0,5,No,2026-03-02
Autolex estofador,upholstery,Auto upholsterer,Lisbon,Portugal,"QV67+V43, 1700-315 Lisboa, Portugal",+351 919 488 006,4.9,92,No,2026-03-02
Joaquim Lima Augusto,upholstery,Upholstery shop,Lisbon,Portugal,"R. das Furnas 17, 1500-298 Lisboa, Portugal",+351 21 726 9606,5.0,1,No,2026-03-02
Tappezzeria Iachini Fabrizio,upholstery,Upholstery shop,Rome,Italy,"Via dell'Argilla, 16, 00165 Roma RM, Italy",+39 333 286 0166,5.0,15,No,2026-03-02
Tappezzeria Silvera,upholstery,Upholstery shop,Milan,Italy,"Via Nicola Antonio Porpora, 154, 20131 Milano MI, Italy",+39 380 348 6241,4.5,26,No,2026-03-02
Polsterei Kögl,upholstery,Upholstery shop,Munich,Germany,"Clemensstraße 7 RGB, 80803 München, Germany",,4.7,3,No,2026-03-02
Inneneinrichtung Curtain Cushion Comfort,upholstery,Furniture store,Zurich,Switzerland,"Storchengasse 2, 8001 Zürich, Switzerland",+41 44 500 16 17,5.0,8,No,2026-03-02
Stockholms Tapetserarverkstad,upholstery,Upholstery shop,Stockholm,Sweden,"Svandammsvägen 8, 126 34 Hägersten, Sweden",,5.0,3,No,2026-03-02
Polsteriet Cph.,upholstery,Upholstery shop,Copenhagen,Denmark,"Lange-Müllers Gade 19, kl. th, 2100 Østerbro, Denmark",+45 26 28 88 02,5.0,2,No,2026-03-02
Pracownia Usług Tapicerskich Mieczysław Gałązka,upholstery,Upholstery shop,Warsaw,Poland,"Złota 71, 00-819 Warszawa, Poland",+48 609 190 152,4.7,10,No,2026-03-02
Varga Zsolt Kárpitos,upholstery,Upholstery shop,Budapest,Hungary,"Budapest, Bártfai u. 12 B, 1119 Hungary",+36 30 960 5289,4.9,19,No,2026-03-02
DRAGOS S.R.L.TAPITERIE AUTO SI MOBILA,upholstery,Auto upholsterer,Bucharest,Romania,"Strada Odoarei 1, 050143 București, Romania",+40 757 226 710,4.6,79,No,2026-03-02
Atelier de Tapiterie,upholstery,Upholstery shop,Bucharest,Romania,"Strada 11 Iunie 19, 030167 București, Romania",+40 744 751 700,4.5,12,No,2026-03-02
Tuningleather,upholstery,Upholstery shop,Bucharest,Romania,"Strada Claudiu 10, București, Romania",+40 766 652 265,5.0,3,No,2026-03-02
Mark 1 Upholstery,upholstery,Upholstery shop,Dublin,Ireland,"80b Annamoe Rd, Cabra, Dublin 7, Ireland",+353 1 868 1598,4.7,26,No,2026-03-02
Well Heeled London ltd,shoe repair,Shoe repair shop,London,UK,"443 Bethnal Grn Rd, London E2 9QH, United Kingdom",+44 20 7739 3608,4.8,160,No,2026-03-02
City Cobbler,shoe repair,Shoe repair shop,London,UK,"86 Tower Bridge Rd, London SE1 4TP, United Kingdom",+44 20 7740 1293,4.1,123,No,2026-03-02
SHOEMASTER,shoe repair,Shoe repair shop,London,UK,"202 Shaftesbury Ave, London WC2H 8JL, United Kingdom",+44 20 7497 1213,4.6,108,No,2026-03-02
Expresso Shoe Service,shoe repair,Shoe repair shop,Paris,France,"8 Pass. Vendôme, 75003 Paris, France",+33 1 42 74 45 55,4.9,92,No,2026-03-02
Shoe Happiness,shoe repair,Shoe repair shop,Paris,France,"3 Rue Frédéric Sauton, 75005 Paris, France",+33 1 40 51 01 21,4.2,163,No,2026-03-02
Le Bottier Parisien Cordonnerie Progrès Reproduction de clés,shoe repair,Shoe repair shop,Paris,France,,,4.9,185,No,2026-03-02
Nieuwmarkt Schoenmaker & Sleutelmakerij,shoe repair,Shoe repair shop,Amsterdam,Netherlands,"Sint, Sint Antoniesbreestraat 3 K, 1011 HB Amsterdam, Netherlands",+31 20 623 0120,4.8,77,No,2026-03-02
Cordonnerie Rapide,shoe repair,Shoe repair shop,Brussels,Belgium,"Pl. Fontainas 26, 1000 Bruxelles, Belgium",,4.5,33,No,2026-03-02
Lacroix Services,shoe repair,Shoe repair shop,Brussels,Belgium,"Rue du Luxembourg 39, 1050 Bruxelles, Belgium",+32 497 16 28 59,4.5,37,No,2026-03-02
Eduardo Hidalgo shoemaker,shoe repair,Shoe repair shop,Madrid,Spain,"Calle de Viriato, 44, Chamberí, 28010 Madrid, Spain",+34 625 23 11 34,4.6,133,No,2026-03-02
El cirujano del calzado,shoe repair,Shoe repair shop,Madrid,Spain,"Pje. Doré, 9, Centro, 28012 Madrid, Spain",+34 697 15 75 05,4.6,26,No,2026-03-02
"Zapatero ""En El Acto""",shoe repair,Shoe repair shop,Madrid,Spain,"C. de Toledo, 109, Centro, 28005 Madrid, Spain",+34 622 65 04 28,4.4,63,No,2026-03-02
Reparació de Calçat Germans Maillo,shoe repair,Shoe repair shop,Barcelona,Spain,"Carrer de Begur, 57, Sants-Montjuïc, 08028 Barcelona, Spain",+34 934 31 20 67,4.8,398,No,2026-03-02
Reparació Artesanal del Calçat,shoe repair,Shoe repair shop,Barcelona,Spain,"Carrer del Rosselló, 203, Eixample, 08008 Barcelona, Spain",+34 625 05 27 04,4.6,49,No,2026-03-02
Abella shoe repair,shoe repair,Boot repair shop,Barcelona,Spain,"Carrer de Còrsega, 207, Eixample, 08036 Barcelona, Spain",+34 616 12 18 44,4.1,56,No,2026-03-02
Rapido Fernández Llaves,shoe repair,Shoe repair shop,Barcelona,Spain,"Carrer dels Tallers, 37, Ciutat Vella, 08001 Barcelona, Spain",+34 633 23 58 06,4.5,56,No,2026-03-02
Korean Traditional Shoe Repair Shop,shoe repair,Shoe repair shop,Barcelona,Spain,"Carrer de Mallorca, 158, Eixample, 08036 Barcelona, Spain",+34 691 24 12 17,3.8,46,No,2026-03-02
Rápido Lodeiro,shoe repair,Shoe repair shop,Barcelona,Spain,"Carrer del Rector Ubach, 47, Sarrià-Sant Gervasi, 08021 Barcelona, Spain",+34 932 09 31 67,4.8,28,No,2026-03-02
Sapateiro Shoe Repair,shoe repair,Shoe repair shop,Lisbon,Portugal,"Rua da Graça 138, 1170-296 Lisboa, Portugal",,4.8,26,No,2026-03-02
Sapataria Henrique,shoe repair,Shoe repair shop,Lisbon,Portugal,"Av. Infante Santo 70H, 1350-180 Lisboa, Portugal",+351 21 390 7454,4.7,27,No,2026-03-02
Silpes - Oficina do Calçado,shoe repair,Boot repair shop,Lisbon,Portugal,"Poço do Borratém 30, 1100-408 Lisboa, Portugal",+351 962 563 913,4.4,48,No,2026-03-02
Engraxadoria Brilhante,shoe repair,Shoe repair shop,Lisbon,Portugal,"Av. Defensores de Chaves 38A, 1000-113 Lisboa, Portugal",+351 21 797 8212,4.9,10,No,2026-03-02
Sapateiro da Estefânia,shoe repair,Boot repair shop,Lisbon,Portugal,"R. Dona Filipa de Vilhena 14, 1000-178 Lisboa, Portugal",+351 962 640 534,4.5,31,No,2026-03-02
Sapateiro,shoe repair,Boot repair shop,Lisbon,Portugal,"Avenida 5 de Outubro 142, 1050-053 Lisboa, Portugal",+351 968 267 474,4.5,8,No,2026-03-02
La skarpa (Calzolaio),shoe repair,Shoe repair shop,Rome,Italy,"Via Goito, 7, 00185 Roma RM, Italy",+39 339 226 9567,4.7,43,No,2026-03-02
Calzolaio,shoe repair,Shoe repair shop,Rome,Italy,"Via Vespasiano, 67, 00192 Roma RM, Italy",+39 349 679 3996,5.0,1,No,2026-03-02
CALZOLAIO SCHUSTER - Milano - Sempione -,shoe repair,Shoe repair shop,Milan,Italy,"Via Giovanni Battista Fauchè, 36, 20154 Milano MI, Italy",+39 392 866 8628,4.9,88,No,2026-03-02
Schuster im Kiez,shoe repair,Shoe repair shop,Berlin,Germany,"Marienburger Str. 48, 10405 Berlin, Germany",,4.2,168,No,2026-03-02
Schuhreparatur Schluesseldienst Aenderungsschneiderei,shoe repair,Shoe repair shop,Berlin,Germany,"Stephanstraße 17A, 10559 Berlin, Germany",+49 30 39879446,4.8,77,No,2026-03-02
Schuhwerkstatt am Goetheplatz,shoe repair,Shoe repair shop,Munich,Germany,"Häberlstraße 7, 80337 München, Germany",,5.0,156,No,2026-03-02
Obergiesinger Schuhwerkstätte,shoe repair,Shoe repair shop,Munich,Germany,"Zugspitzstraße 4, 81541 München, Germany",,4.7,162,No,2026-03-02
Schuhreparaturen - Grgic Marijan,shoe repair,Shoe repair shop,Munich,Germany,"Albert-Roßhaupter-Straße 57, 81369 München, Germany",+49 89 7439830,4.7,144,No,2026-03-02
Vlado Balasko,shoe repair,Shoe repair shop,Munich,Germany,"Rothmundstraße 6, 80337 München, Germany",+49 1511 1052688,4.8,16,No,2026-03-02
Die Flotte Sohle,shoe repair,Shoe repair shop,Munich,Germany,"Orleanspl. 3, 81667 München, Germany",+49 89 44499975,4.3,24,No,2026-03-02
Schuhwerk Lehel,shoe repair,Shoe repair shop,Munich,Germany,"Emil-Riedel-Straße 9, 80538 München, Germany",+49 89 21028581,4.7,34,No,2026-03-02
Lanzhammer GmbH - Schuh-Technik München,shoe repair,Shoe repair shop,Munich,Germany,"Siegfriedstraße 4, 80803 München, Germany",+49 89 38799446,3.7,22,No,2026-03-02
Schuhservice & Schlüsseldienste,shoe repair,,Vienna,Austria,"1030 Vienna, Austria",+43 676 5815362,4.9,63,No,2026-03-02
Schlüsseldienste & Schuhservice zur Lerche,shoe repair,Shoe repair shop,Vienna,Austria,"Lerchenfelder Str. 36, 1080 Wien, Austria",+43 676 847752204,4.6,67,No,2026-03-02
Antonio Nuzzi Schuhmacher,shoe repair,Shoe repair shop,Zurich,Switzerland,"8004, Kanzleistrasse 86, 8004 Zürich, Switzerland",+41 44 241 57 30,4.9,63,No,2026-03-02
Schuhreparaturen Filipovic Ilija,shoe repair,Shoe repair shop,Zurich,Switzerland,"Regensdorferstrasse 2, 8049 Zürich, Switzerland",+41 44 342 32 62,4.9,41,No,2026-03-02
Långholmsgatans skomakeri,shoe repair,Boot repair shop,Stockholm,Sweden,"Långholmsgatan 20, 117 33 Stockholm, Sweden",+46 8 669 69 82,4.9,31,No,2026-03-02
Hælebaren Christianshavn,shoe repair,Shoe repair shop,Copenhagen,Denmark,"Strandgade 38, 1401 København, Denmark",+45 22 38 63 14,4.2,65,No,2026-03-02
"Warsztat Obuwia KATANA Naprawa, powiększanie obuwia, renowacja",shoe repair,Boot repair shop,Warsaw,Poland,"Hoża 21/23, 00-521 Warszawa, Poland",+48 22 629 29 25,4.8,148,No,2026-03-02
Opravna obuvi,shoe repair,Shoe repair shop,Prague,Czech Republic,"Dlouhá 729/37, 110 00 Staré Město, Czechia",,4.9,27,No,2026-03-02
Opravna obuvi - Azov-cz,shoe repair,Shoe repair shop,Prague,Czech Republic,"11, Zelenky-Hajského 1665, Žižkov, 130 00 Praha 3, Czechia",+420 775 532 324,4.7,42,No,2026-03-02
EBR - OPRAVY OBUVI,shoe repair,Shoe repair shop,Prague,Czech Republic,"35, Holešovice, 170 00 Praha 7, Czechia",+420 605 289 675,5.0,27,No,2026-03-02
"Shoemaker, bag, case and leather repair",shoe repair,Shoe repair shop,Budapest,Hungary,"Budapest, Kosciuszkó Tádé u. 14, 1012 Hungary",+36 30 524 9355,4.9,39,No,2026-03-02
Cipő- és bőráru javítás,shoe repair,Shoe repair shop,Budapest,Hungary,"Budapest, Szondi u. 87, 1068 Hungary",+36 20 851 1541,4.8,82,No,2026-03-02
Mister Minit Franchise,shoe repair,Boot repair shop,Budapest,Hungary,"Budapest, SPAR szupermarket üzletsor, Nyugati tér 1-2, 1066 Hungary",+36 20 416 8501,4.3,38,No,2026-03-02
PROFIR - Atelier reparații încălțăminte,shoe repair,Shoe repair shop,Bucharest,Romania,"Strada Vlad Dracul 25, 031195 București, Romania",+40 788 433 171,4.9,141,No,2026-03-02
CIZMARIE-EXPERT Centru-Bucuresti,shoe repair,Shoe repair shop,Bucharest,Romania,"Bulevardul Corneliu Coposu nr 4, 030167 București, Romania",+40 727 667 039,4.8,145,No,2026-03-02
Atelier Reparații Încălțăminte,shoe repair,Boot repair shop,Bucharest,Romania,"Strada George Vraca 7, 030167 București, Romania",+40 768 298 084,4.9,55,No,2026-03-02
Reparatii incaltaminte (Marian),shoe repair,Shoe repair shop,Bucharest,Romania,"Piața Mihail Kogălniceanu 1, 030167 București, Romania",+40 723 345 110,4.9,59,No,2026-03-02
E1 Key Cutting & Dry Cleaning,key cutting,Key duplication service,London,UK,"Aldgate East, 2 Osborn St, London E1 6TY, United Kingdom",+44 7415 330396,4.1,255,No,2026-03-02
KIOSKEY+,key cutting,Key duplication service,London,UK,"KIOSKEY+, 297 Holloway Rd, London N7 8HS, United Kingdom",,4.7,89,No,2026-03-02
JM SECURITE - Serrurier Paris 15,key cutting,Locksmith,Paris,France,"40 Bd Garibaldi, 75015 Paris, France",+33 6 30 97 58 08,5.0,39,No,2026-03-02
KeyBox Osdorp,key cutting,Shoe repair shop,Amsterdam,Netherlands,"Osdorpplein 631, 1068 TB Amsterdam, Netherlands",+31 20 752 2021,3.9,69,No,2026-03-02
Belgium Key serrurerie,key cutting,Locksmith,Brussels,Belgium,"N4 98, 1050 Ixelles, Belgium",,2.9,9,No,2026-03-02
Cerrajería Joma - Cerrajero en Madrid,key cutting,Locksmith,Madrid,Spain,"C. de Ferraz, 61, Moncloa - Aravaca, 28008 Madrid, Spain",+34 915 44 20 13,4.8,50,No,2026-03-02
Serralleria brothers 24h (còpies de claus / duplicat de claus),key cutting,Locksmith,Barcelona,Spain,"Carrer del General Álvarez de Castro, 7, Local 2, Ciutat Vella, 08003 Barcelona, Spain",+34 660 08 18 48,4.1,42,No,2026-03-02
Laboratorio chiavi Andrea Tesse,key cutting,Key duplication service,Rome,Italy,"Via Manfredo Camperio, 26, 00154 Roma RM, Italy",+39 06 574 0907,4.6,7,No,2026-03-02
Il Paradiso Della Chiave,key cutting,Locksmith,Milan,Italy,"Via Cascina Barocco, 5, 20152 Milano MI, Italy",,4.7,41,No,2026-03-02
Berlin Schuh & Schlüsseldienst,key cutting,Locksmith,Berlin,Germany,"Tamara-Danz-Str. 11, 10243 Berlin, Germany",+49 178 4739775,4.8,200,No,2026-03-02
BAKI Schlüsseldienst,key cutting,Key duplication service,Berlin,Germany,"Oppelner Str. 44, 10997 Berlin, Germany",+49 163 8038963,4.8,5,No,2026-03-02
ErPoint - Schlüsseldienst und Autoschlüssel,key cutting,Key duplication service,Munich,Germany,"Giesinger Bahnhofpl. 3, 81539 München, Germany",+49 176 10208740,4.6,114,No,2026-03-02
"Juri Davidov, Schuh- und Schlüsseldienst",key cutting,Locksmith,Vienna,Austria,"Praterstraße 42, 1020 Wien, Austria",+43 676 5304504,4.8,36,No,2026-03-02
Runddelens Skomageri,key cutting,Shoe repair shop,Copenhagen,Denmark,"Nørrebrogade 151A, Nørrebros Runddel, Nørrebrogade 151A, 2200 København, Denmark",+45 60 66 62 22,4.6,60,No,2026-03-02
Nøgler,key cutting,Key duplication service,Copenhagen,Denmark,"Nørrebrogade 151A, Nørrebros Runddel, 2200 København, Denmark",,5.0,1,No,2026-03-02
Sko og Nøgleservice,key cutting,Shoe repair shop,Copenhagen,Denmark,"Godthåbsvej 8a, 2000 Frederiksberg, Denmark",+45 51 54 80 43,5.0,52,No,2026-03-02
"Key cutting Shoemaker, Stamps",key cutting,Key duplication service,Warsaw,Poland,"Metro Świętokrzyska M2 lokal 1014, górny łacznik, 00-108 Warszawa, Poland",+48 697 735 058,4.6,271,No,2026-03-02
Oprava čisté obuvi/ brašnářského zboží/ výroba klíčů a čípů.,key cutting,Key duplication service,Prague,Czech Republic,"U Svobodárny 12, 190 00 Praha 9-Libeň, Czechia",+420 774 145 122,4.4,155,No,2026-03-02
"J&J kulcsmásoló, cipőjavító",key cutting,Key duplication service,Budapest,Hungary,"Budapest, Kőrösy József u. 7-9, 1117 Hungary",+36 20 216 9915,5.0,144,No,2026-03-02
duplicare chei - Master Key Shop,key cutting,Key duplication service,Bucharest,Romania,"Lem's, Șoseaua Colentina 2, 021172 București, Romania",+40 723 387 943,4.6,12,No,2026-03-02
Copiere Chei,key cutting,Key duplication service,Bucharest,Romania,"Strada V. V. Stanciu 9, 040433 București, Romania",+40 722 341 317,4.7,57,No,2026-03-02
The Kind Cobbler | Shoe Repairs & Key Cutting,key cutting,Shoe repair shop,Dublin,Ireland,"Jervis Entrance Kiosk, Upper Ground Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 E6N4, Ireland",+353 1 874 7408,4.8,331,No,2026-03-02
Mobile Phone Repair,mobile phone repair,Mobile phone repair shop,London,UK,"kiosk, 43 Tottenham Ct Rd, London W1T 2EA, United Kingdom",+44 7403 429944,4.8,97,No,2026-03-02
Réparation de téléphone,mobile phone repair,Mobile phone repair shop,Paris,France,"75 Bd de la Villette, 75010 Paris, France",+33 7 53 75 75 76,5.0,326,No,2026-03-02
Bastille Point com,mobile phone repair,Mobile phone repair shop,Paris,France,"65 Rue de Charenton, 75012 Paris, France",+33 1 83 94 31 97,4.8,456,No,2026-03-02
Gsm Zone Amsterdam,mobile phone repair,Mobile phone repair shop,Amsterdam,Netherlands,"Westerstraat 196-o, 1015 MR Amsterdam, Netherlands",+31 6 87130314,4.6,79,No,2026-03-02
Mobile City,mobile phone repair,Mobile phone repair shop,Brussels,Belgium,"Chau. d'Ixelles 102, 1050 Ixelles, Belgium",+32 2 203 03 19,4.9,399,No,2026-03-02
( MOBILE PHONE REPAIR ) REPARACION TELEFONIA MOVIL,mobile phone repair,Electronics company,Madrid,Spain,"Pl. de la Provincia, 4, Centro, 28012 Madrid, Spain",+34 665 23 84 84,5.0,10,No,2026-03-02
Phone Service,mobile phone repair,Mobile phone repair shop,Madrid,Spain,"C. de los Milaneses, 4, Centro, 28013 Madrid, Spain",+34 619 03 25 10,4.3,115,No,2026-03-02
Tuink Atocha Madrid / My Phone Spain,mobile phone repair,Mobile phone repair shop,Madrid,Spain,"P.º de Sta. María de la Cabeza, 3, Arganzuela, 28045 Madrid, Spain",+34 624 11 45 24,4.6,812,No,2026-03-02
Best Mobiles,mobile phone repair,Phone repair service,Barcelona,Spain,"Plaça de la Sagrada Família, 26, Eixample, 08013 Barcelona, Spain",,4.7,136,No,2026-03-02
Paris Moviles,mobile phone repair,Mobile phone repair shop,Barcelona,Spain,"Carrer de París, 57, Bajo 4, Eixample, 08029 Barcelona, Spain",+34 610 03 91 44,5.0,82,No,2026-03-02
Gràcia Phones📱Reparación en 30 Minutos,mobile phone repair,Mobile phone repair shop,Barcelona,Spain,"Plaça de Gal·la Placídia, 10, Local 3, Gràcia, 08006 Barcelona, Spain",+34 935 27 11 40,4.9,944,No,2026-03-02
Phone clinic,mobile phone repair,Mobile phone repair shop,Lisbon,Portugal,"Alameda das Linhas de Torres 236A LOJA 14, 1750-151 Lisboa, Portugal",+351 920 250 956,4.9,115,No,2026-03-02
"Phone fix zone, roma. Riparazione di cellulare",mobile phone repair,Mobile phone repair shop,Rome,Italy,"Via Giovanni Lanza, 96/98, 00184 Roma RM, Italy",+39 349 405 6584,4.8,141,No,2026-03-02
Mobile Repairing Center,mobile phone repair,Mobile phone repair shop,Milan,Italy,"Via Ponte Seveso, 26, 20125 Milano MI, Italy",+39 389 897 5498,4.6,57,No,2026-03-02
MEDIA TELECOM-RIPARAZIONE CELLULARI-ASSISTENZA TELEFONIA-WESTERN UNION-RIA MONEY TRANSFER- SIM CARD-IPHONE USATI,mobile phone repair,Mobile phone repair shop,Milan,Italy,"Corso di Porta Ticinese, 87, 20123 Milano MI, Italy",+39 351 191 8414,4.9,59,No,2026-03-02
Handy Repairshop Mitte,mobile phone repair,Mobile phone repair shop,Berlin,Germany,"Torstraße 130, 10119 Berlin, Germany",+49 30 28607930,4.9,282,No,2026-03-02
Smartphone Lounge - the walk in repair center,mobile phone repair,Mobile phone repair shop,Munich,Germany,"Landsberger Str. 51, 80339 München, Germany",+49 163 4553132,4.8,362,No,2026-03-02
Mobile Shop 4 | Express Reparatur 30min | Europe Internet SIM-Cards/eSIM | Mobile accessories| international Adapter,mobile phone repair,Phone repair service,Vienna,Austria,"Schwarzenbergstraße 4, 1010 Wien, Austria",+43 664 99441144,4.9,228,No,2026-03-02
Handy Doktor - Iphone Klinik - Handy Reparatur Zürich,mobile phone repair,Mobile phone repair shop,Zurich,Switzerland,"Baumackerstrasse 45, 8050 Zürich, Switzerland",+41 79 739 14 44,4.9,322,No,2026-03-02
Stockholm phonecenter,mobile phone repair,Mobile phone repair shop,Stockholm,Sweden,"Drottninggatan 83, 111 60 Stockholm, Sweden",+46 8 28 77 76,3.9,16,No,2026-03-02
Tele Copenhagen,mobile phone repair,Mobile phone repair shop,Copenhagen,Denmark,"Vesterbrogade 111, 1620 København, Denmark",+45 33 22 25 17,5.0,5,No,2026-03-02
IT-Fix GSM,mobile phone repair,Mobile phone repair shop,Warsaw,Poland,"Przejście pod ul. Marszałkowską róg Złota lok. 1, 00-110 Warszawa, Poland",+48 572 755 543,4.7,182,No,2026-03-02
MacSpace.cz,mobile phone repair,Mobile phone repair shop,Prague,Czech Republic,"Vinohradská 17, 120 00 Vinohrady, Czechia",+420 778 018 777,5.0,61,No,2026-03-02
Miro Phone (Astoria Underground),mobile phone repair,Mobile phone repair shop,Budapest,Hungary,"Budapest, Astoria aluljáró, 1053 Hungary",+36 20 455 7999,4.9,342,No,2026-03-02
iFix GSM,mobile phone repair,Mobile phone repair shop,Budapest,Hungary,"Budapest, Hunyadi tér 10, 1067 Hungary",,4.8,38,No,2026-03-02
Zoldyck Family GSM,mobile phone repair,Mobile phone repair shop,Budapest,Hungary,"Budapest, Múzeum krt. 41, 1053 Hungary",+36 20 523 6544,4.9,258,No,2026-03-02
Service GSM,mobile phone repair,Mobile phone repair shop,Bucharest,Romania,"Strada Dristorului 97-119, Bloc 63, 070000 București, Romania",+40 735 675 357,4.8,460,No,2026-03-02
Mobile Expert,mobile phone repair,Mobile phone repair shop,Dublin,Ireland,"78a Talbot St, Mountjoy, Dublin, D01 XE18, Ireland",+353 1 445 6318,4.6,135,No,2026-03-02
HOCO,mobile phone repair,Mobile phone repair shop,Dublin,Ireland,"UNIT 2A STEPHEN'S GREEN SHOPPING CENTRE, Dublin 2, Ireland",+353 1 475 8490,4.6,183,No,2026-03-02
Techx Dublin,mobile phone repair,Mobile phone repair shop,Dublin,Ireland,"2 Whitehall Rd W, Crumlin, Dublin 12, D12 DPW0, Ireland",+353 85 735 5552,4.8,133,No,2026-03-02
CMLink Mobile Repair Computer Repair,computer repair,Computer repair service,London,UK,"Nassau House, 124 Shaftesbury Ave, London W1D 5ES, United Kingdom",+44 7410 158888,4.8,193,No,2026-03-02
Paris 1st Tech,computer repair,Computer repair service,Paris,France,"76 Rue Notre Dame de Nazareth, 75003 Paris, France",+33 9 81 26 67 71,5.0,102,No,2026-03-02
I Repair Center,computer repair,Computer store,Paris,France,"13 Rue de la Chau. d'Antin, 75009 Paris, France",+33 1 42 63 14 30,4.7,287,No,2026-03-02
MacRepair,computer repair,Computer repair service,Amsterdam,Netherlands,"Lindengracht 193, 1015 KE Amsterdam, Netherlands",+31 20 770 1809,4.6,461,No,2026-03-02
Repair & Coffee,computer repair,Computer repair service,Brussels,Belgium,"Chau. de Charleroi 188, 1060 Saint-Gilles, Belgium",+32 2 538 13 85,4.8,547,No,2026-03-02
