name,search_category,google_category,city,country,address,phone,rating,reviews,has_website,found_date
Mr. Helmut Mathis,laundry service,Laundry service,Dornbirn,Austria,"Eisengasse 3a, 6850 Dornbirn, Austria ",,,,No,2026-03-04
Änderungsschneiderei der MiCHAEL,tailor,Tailor,Vienna,Austria,"Amerlingstraße 8, 1060 Wien, Austria ",+43 699 10009790 ,4.8,741,No,2026-03-04
ÄNDERUNGSSCHNEIDEREI Mily,tailor,Tailor,Vienna,Austria,"Hafnergasse 1, 1020 Wien, Austria ",+43 660 2912183 ,4.9,130,No,2026-03-04
Schneiderei & Putzerei DUMAN,tailor,Clothing alteration service,Vienna,Austria,"Silbergasse 18, 1190 Wien, Austria ",+43 699 18033503 ,4.9,40,No,2026-03-04
Rochowanski Hedwig,tailor,Men's tailor,Vienna,Austria,"Albertgasse 54/1a, 1080 Wien, Austria ",+43 1 4027674 ,5.0,1,No,2026-03-04
Änderungsschneiderei Roni,tailor,Tailor,Vienna,Austria,"Amerlingstraße 15, 1060 Wien, Austria ",+43 650 2632121 ,4.8,45,No,2026-03-04
Barrie's,tailor,Tailor,Vienna,Austria,"Burggasse 42, 1070 Wien, Austria ",+43 699 81547905 ,5.0,15,No,2026-03-04
Änderungsschneiderei,tailor,Tailor,Vienna,Austria,"Alser Str. 19, 1080 Wien, Austria ",+43 1 4035705 ,4.7,43,No,2026-03-04
Rochowanski Hedwig,tailor,Men's tailor,Vienna,Austria,"Albertgasse 54/1a, 1080 Wien, Austria ",+43 1 4027674 ,5.0,1,No,2026-03-04
ÄNDERUNGSSCHNEIDEREI idl,tailor,Tailor,Graz,Austria,"Idlhofgasse 52, 8020 Graz, Austria ",+43 660 6284651 ,4.8,178,No,2026-03-04
Änderungen Schneiderei MANESA,tailor,Tailor,Graz,Austria,"Eckertstraße 79, 8020 Graz, Austria ",+43 681 81211048 ,5.0,176,No,2026-03-04
Needles & Pins Änderungsschneiderei Inh. Rosa Hofer,tailor,Clothing alteration service,Graz,Austria,"Hans-Sachs-Gasse 12, 8010 Graz, Austria ",+43 316 814605 ,4.7,34,No,2026-03-04
Bruno Loder,tailor,Tailor,Graz,Austria,"Münzgrabenstraße 83/85, 8010 Graz, Austria ",+43 664 6326810 ,4.7,83,No,2026-03-04
Tom TAILOR Men Store,tailor,Clothing store,Graz,Austria,"Bahnhofgürtel 89, 8020 Graz, Austria ",+43 664 5014420 ,4.1,42,No,2026-03-04
Schneiderei Fasching,tailor,Tailor,Graz,Austria,"Elisabethstraße 19, 8010 Graz, Austria ",+43 316 323568 ,5.0,17,No,2026-03-04
Änderungsschneiderei Herbst,tailor,Tailor,Graz,Austria,"Klosterwiesgasse 4, 8010 Graz, Austria ",+43 660 1118741 ,4.2,46,No,2026-03-04
Änderungsschneiderei Burgi,tailor,Custom tailor,Graz,Austria,"Moserhofgasse 49, 8010 Graz, Austria ",+43 650 9721471 ,4.7,46,No,2026-03-04
B&A Änderungsschneiderei,tailor,Tailor,Graz,Austria,"Jakoministraße 29, 8010 Graz, Austria ",+43 681 20212167 ,4.6,22,No,2026-03-04
Schneiderei Fasching,tailor,Tailor,Graz,Austria,"Elisabethstraße 19, 8010 Graz, Austria ",+43 316 323568 ,5.0,17,No,2026-03-04
Schneiderei Goldene Nadel Änderungsschneiderei,tailor,Tailor,Graz,Austria,"Leonhardstraße 38, 8010 Graz, Austria ",+43 699 19184094 ,5.0,12,No,2026-03-04
F. Neumann KEG,tailor,Tailor,Graz,Austria,"Grabenstraße 20, 8010 Graz, Austria ",+43 676 3933101 ,4.8,25,No,2026-03-04
Änderungsschneiderei,tailor,Tailor,Graz,Austria,"Albert-Schweitzer-Gasse, 8020 Graz, Austria ",,4.0,1,No,2026-03-04
Claudia Hammer,tailor,Tailor,Graz,Austria,"Kalchberggasse 1, 8010 Graz, Austria ",+43 664 5330992 ,5.0,13,No,2026-03-04
Elke Psenner,tailor,Tailor,Graz,Austria,"Grazbachgasse 16, 8010 Graz, Austria ",+43 316 815949 ,4.7,30,No,2026-03-04
Petra Mayerhofer,tailor,Tailor,Graz,Austria,"Karl-Morre-Straße 40, 8020 Graz, Austria ",+43 316 584978 ,4.4,21,No,2026-03-04
"Exklusiv, Anderungsschneiderei und Lederwaren",tailor,Tailor,Linz,Austria,"Spittelwiese 15, 4020 Linz, Austria ",+43 699 17272908 ,5.0,159,No,2026-03-04
Knopf-Maid Sigrid Wagner,tailor,Tailor,Linz,Austria,"Simonystraße 7, 4030 Linz, Austria ",+43 732 307544 ,4.9,138,No,2026-03-04
Farzad Nähstube,tailor,Clothing alteration service,Linz,Austria,"Hauptstraße 59, 4040 Linz, Austria ",+43 676 6410101 ,5.0,159,No,2026-03-04
Nima Änderungsschneiderei Linz,tailor,Clothing alteration service,Linz,Austria,"Humboldtstraße 47, 4020 Linz, Austria ",+43 676 9370473 ,4.8,77,No,2026-03-04
Fatima Änderungsschneiderei,tailor,Repair service,Linz,Austria,"Klammstraße 4, 4020 Linz, Austria ",+43 660 9469231 ,4.9,25,No,2026-03-04
Änderungsschneiderei NAHT,tailor,Clothing supplier,Linz,Austria,"Magazingasse 7, 4020 Linz, Austria ",+43 677 64828631 ,5.0,25,No,2026-03-04
A&A Änderungsschneiderei,tailor,Tailor,Linz,Austria,"Bahnhofstraße 5, 4050 Traun, Austria ",+43 676 5370414 ,4.8,98,No,2026-03-04
Änderungsschneiderei Sevinc Linz,tailor,Tailor,Linz,Austria,"Salzburger Str. 257, 4030 Linz, Austria ",+43 699 14022249 ,4.0,4,No,2026-03-04
Goldene Schere OG,tailor,Clothing alteration service,Linz,Austria,"Graben 15a, 4020 Linz, Austria ",+43 681 81369061 ,4.5,32,No,2026-03-04
DAVID Änderungsschneiderei,tailor,Tailor,Linz,Austria,"Linzer Str. 36, 4614 Marchtrenk, Austria ",+43 660 3411848 ,4.8,8,No,2026-03-04
Hackel-Baba,tailor,Tailor,Linz,Austria,"Eisenhandstraße 30a, 4020 Linz, Austria ",,,,No,2026-03-04
Nemo Couture,tailor,Boutique,Linz,Austria,,+43 676 7124907 ,5.0,2,No,2026-03-04
Sabine Kautsch,tailor,Tailor,Linz,Austria,"Rosenstraße 16, 4040 Linz, Austria ",,,,No,2026-03-04
Tom Tailor Ottensheim,tailor,Clothing store,Linz,Austria,"Hostauerstraße 62/68 GF17, 4100 Ottensheim, Austria ",+43 7234 85437 ,5.0,2,No,2026-03-04
Plus Gold Textil Änderungsschneiderei,tailor,Sewing shop,Linz,Austria,"Plus-Kauf-Straße 7, 4061 Pasching, Austria ",+43 676 3532961 ,4.9,7,No,2026-03-04
Änderungsschneiderei Akhlaghi,tailor,Tailor,Salzburg,Austria,"Linzer Bundesstraße 76B, 5023 Salzburg, Austria ",+43 676 6153476 ,5.0,50,No,2026-03-04
Stern Moden - Schneiderei Salzburg,tailor,Tailor,Salzburg,Austria,"Gabelsbergerstraße 9, 5020 Salzburg, Austria ",+43 662 873689 ,4.6,10,No,2026-03-04
Nähservice IKEA Salzburg,tailor,Clothing alteration service,Salzburg,Austria,"Europastraße 5, 5020 Salzburg, Austria ",+43 699 16661602 ,4.4,8,No,2026-03-04
Maß- und Änderungsschneiderei Cekic,tailor,Tailor,Salzburg,Austria,"Neutorstraße 32A, 5020 Salzburg, Austria ",+43 676 5129564 ,4.7,14,No,2026-03-04
Abay Schneiderei,tailor,Clothing alteration service,Salzburg,Austria,"Ignaz-Harrer-Straße 26, 5020 Salzburg, Austria ",+43 662 873702 ,5.0,30,No,2026-03-04
Jungclaus - Gewandmanufaktur,tailor,Tailor,Salzburg,Austria,"Wolf-Dietrich-Straße 6a, 5020 Salzburg, Austria ",,5.0,2,No,2026-03-04
Stilvoll Stoffe & Nähzubehör,tailor,Fabric store,Salzburg,Austria,"Wolf-Dietrich-Straße 19, 5020 Salzburg, Austria ",+43 662 872186 ,4.4,42,No,2026-03-04
Stilvoll Stoffe & Nähzubehör,tailor,Fabric store,Salzburg,Austria,"Wolf-Dietrich-Straße 19, 5020 Salzburg, Austria ",+43 662 872186 ,4.4,42,No,2026-03-04
Änderungsschneiderei Margarita,tailor,Tailor,Salzburg,Austria,"Innsbrucker Bundesstraße 28, 5020 Salzburg, Austria ",+43 676 7748033 ,5.0,3,No,2026-03-04
Alpen Schneiderei & Wäscherei,tailor,Clothing alteration service,Salzburg,Austria,"Hauptstraße 7, 83395 Freilassing, Germany ",+49 8654 5896935 ,5.0,109,No,2026-03-04
Rose Stitches Änderungsschneiderei,tailor,Clothing alteration service,Innsbruck,Austria,"Leopoldstraße 45, 6020 Innsbruck, Austria ",+43 676 6151238 ,5.0,426,No,2026-03-04
Änderungsschneiderei Jane Mayrhofer,tailor,Clothing alteration service,Innsbruck,Austria,"Sternwartestraße 11, 6020 Innsbruck, Austria ",+43 512 912296 ,4.7,38,No,2026-03-04
Änderungsschneiderei Violeta,tailor,Tailor,Innsbruck,Austria,"Salurner Str. 14, 6020 Innsbruck, Austria ",,3.9,7,No,2026-03-04
Änderungsschneiderei Fayad,tailor,Tailor,Innsbruck,Austria,"Maria-Theresien-Straße 31, 6020 Innsbruck, Austria ",+43 681 81879924 ,2.6,39,No,2026-03-04
Christine Milleder,tailor,Tailor,Innsbruck,Austria,"Pradler Str. 2a, 6020 Innsbruck, Austria ",+43 512 343779 ,5.0,1,No,2026-03-04
Rosmarie's Mode,tailor,Tailor,Innsbruck,Austria,"Roseggerstraße 1, 6020 Innsbruck, Austria ",+43 650 6857409 ,4.1,10,No,2026-03-04
Schneiderei Beatrix Mair,tailor,Tailor,Innsbruck,Austria,"Am Anger 14c, 6170 Zirl, Austria ",+43 650 2264402 ,4.3,13,No,2026-03-04
Rosmarie's Mode,tailor,Tailor,Innsbruck,Austria,"Roseggerstraße 1, 6020 Innsbruck, Austria ",+43 650 6857409 ,4.1,10,No,2026-03-04
Christine Milleder,tailor,Tailor,Innsbruck,Austria,"Pradler Str. 2a, 6020 Innsbruck, Austria ",+43 512 343779 ,5.0,1,No,2026-03-04
Rose Gravur,tailor,Engraver,Innsbruck,Austria,"Leopoldstraße 45, 6020 Innsbruck, Austria ",+43 676 6151238 ,4.9,44,No,2026-03-04
Änderungsschneiderei Rami,tailor,Tailor,Klagenfurt,Austria,"St. Veiter Str. 108, 9020 Klagenfurt am Wörthersee, Austria ",+43 660 3222647 ,5.0,35,No,2026-03-04
Änderungsschneiderei Nähambulanz,tailor,Clothing alteration service,Klagenfurt,Austria,"Bahnhofstraße 26, 9020 Klagenfurt am Wörthersee, Austria ",+43 660 8077957 ,5.0,17,No,2026-03-04
Änderungsschneiderei Kofi Brofoyedu,tailor,Tailor,Klagenfurt,Austria,"St. Veiter Str. 79, 9020 Klagenfurt am Wörthersee, Austria ",+43 660 5079124 ,4.4,14,No,2026-03-04
Schneider Atelier,tailor,Tailor,Klagenfurt,Austria,"Neuer Platz 9., Eingang Paradeisergasse 1/1.OG, 9020 Klagenfurt am Wörthersee, Austria ",+43 463 931818 ,5.0,7,No,2026-03-04
Änderungsschneiderei Daniela Izsakova,tailor,Dressmaker,Klagenfurt,Austria,"Funderstraße 19, 9020 Klagenfurt am Wörthersee, Austria ",+43 676 5880684 ,4.5,8,No,2026-03-04
Sabine Markoutz,tailor,Tailor,Klagenfurt,Austria,"Hans-Sachs-Straße 34, 9020 Klagenfurt am Wörthersee, Austria ",+43 463 230505 ,4.6,10,No,2026-03-04
Luise-Modellhüte,tailor,Clothing store,Klagenfurt,Austria,"Wr. G. 9, 9020 Klagenfurt am Wörthersee, Austria ",+43 463 513174 ,4.8,37,No,2026-03-04
GRIL Textilreinigun - Wäscherei - Änderungen,tailor,Dry cleaner,Klagenfurt,Austria,"Luegerstraße 6, 9020 Klagenfurt am Wörthersee, Austria ",+43 664 73767136 ,5.0,1,No,2026-03-04
Luise-Modellhüte,tailor,Clothing store,Klagenfurt,Austria,"Wr. G. 9, 9020 Klagenfurt am Wörthersee, Austria ",+43 463 513174 ,4.8,37,No,2026-03-04
Maß- und Änderungsschneiderei Eveline Kristoph,tailor,Tailor,Klagenfurt,Austria,"Stift-Viktring-Straße 9, 9073 Klagenfurt am Wörthersee, Austria ",+43 664 5768523 ,4.5,8,No,2026-03-04
Lauras Maskenland,tailor,Tailor,Klagenfurt,Austria,"Obirstraße, 9020 Klagenfurt am Wörthersee, Austria ",+43 660 1226776 ,,,No,2026-03-04
Intimate Construction,tailor,Custom tailor,Klagenfurt,Austria,"Johann-Schaschl-Weg 15, 9020 Klagenfurt am Wörthersee, Austria ",+43 676 4610416 ,,,No,2026-03-04
Änderungsschneiderei CELIL Aziz,tailor,Tailor,Villach,Austria,"Klagenfurter Str. 1, 9500 Villach, Austria ",+43 699 15035845 ,4.7,72,No,2026-03-04
maxTailor,tailor,Clothing alteration service,Villach,Austria,"St. Johanner Str. 2, 9500 Villach, Austria ",+43 4242 53353 ,5.0,9,No,2026-03-04
Änderungsschneiderei Rosella Villach,tailor,Clothing alteration service,Villach,Austria,"Postgasse 3, 9500 Villach, Austria ",+43 676 3363565 ,4.7,34,No,2026-03-04
Othman Schneider,tailor,Clothing alteration service,Villach,Austria,"Widmanngasse 23, 9500 Villach, Austria ",+43 676 9613891 ,4.9,55,No,2026-03-04
tapferes Schneiderlein,tailor,Tailor,Villach,Austria,"Vassacher Str. 65, 9500 Villach, Austria ",+43 660 7099881 ,4.7,9,No,2026-03-04
Helga Flecher,tailor,Clothing alteration service,Villach,Austria,"Genotteallee 11, 9500 Villach, Austria ",+43 660 3583604 ,4.8,13,No,2026-03-04
Tom Tailor,tailor,Clothing store,Villach,Austria,"Hauptpl. 24, 9500 Villach, Austria ",,5.0,2,No,2026-03-04
VerÄnderungsschneiderei Michi,tailor,Clothing alteration service,Villach,Austria,"Getreideweg 3, 9500 Villach, Austria ",+43 670 5530563 ,5.0,2,No,2026-03-04
die selbstMACHBAR e.U.,tailor,Fabric store,Villach,Austria,"Italiener Str. 13, 9500 Villach, Austria ",+43 664 2072670 ,5.0,12,No,2026-03-04
Schneiderei & Design - Gabriele Burgstaller,tailor,Tailor,Villach,Austria,"Wenedikterstraße 6, 9500 Villach, Austria ",+43 660 4019979 ,5.0,6,No,2026-03-04
""" S T I L "" Änderungsschneiderei",tailor,Clothing alteration service,Wels,Austria,"Ringstraße 19, 4600 Wels, Austria ",+43 7242 216666 ,4.9,46,No,2026-03-04
Änderungsschneiderei Diana,tailor,Tailor,Wels,Austria,"Maximilianstraße 4, 4600 Wels, Austria ",+43 650 5405665 ,5.0,20,No,2026-03-04
Nizam Fashion,tailor,Boutique,Wels,Austria,"Pfarrgasse 36, 4600 Wels, Austria ",,4.9,16,No,2026-03-04
Carmen Änderungsschneiderei,tailor,Clothing alteration service,Wels,Austria,"Pfarrgasse 36, 4600 Wels, Austria ",+43 660 3623830 ,4.4,45,No,2026-03-04
Mary's Nähstube Wels - Änderungsschneiderei - Mode,tailor,Tailor,Wels,Austria,"Eferdinger Str. 3, 4600 Wels, Austria ",+43 660 5896341 ,5.0,5,No,2026-03-04
Änderungsschneiderei-TipTop,tailor,Clothing alteration service,Wels,Austria,"Dr.-Breitwieser-Straße 12, 4600 Wels, Austria ",+43 681 20896848 ,4.9,17,No,2026-03-04
R.B.Store,tailor,Tailor,Wels,Austria,"Bahnhofstraße 24, 4600 Wels, Austria ",,3.5,83,No,2026-03-04
Änderungsschneiderei Roswita,tailor,Tailor,Wels,Austria,"Stelzhamerstraße 8, 4600 Wels, Austria ",+43 699 88503266 ,5.0,2,No,2026-03-04
DAVID Änderungsschneiderei,tailor,Tailor,Wels,Austria,"Linzer Str. 36, 4614 Marchtrenk, Austria ",+43 660 3411848 ,4.8,8,No,2026-03-04
Lee Vel's Tailoring,tailor,Tailor,Wels,Austria,"PHH4+59G, Simon Ledesma St, Brgy. Ma.Christina Jaro, Iloilo City, 5000 Iloilo ",0928 780 9963 ,3.0,2,No,2026-03-04
Necmi Sevim,tailor,Tailor,Wels,Austria,"Dr.-Salzmann-Straße 8, 4600 Wels, Austria ",+43 676 5617749 ,4.4,5,No,2026-03-04
Marianne Schauer Schneideratelie & Änderungsschneiderei,tailor,Custom tailor,Wels,Austria,"Welser Str. 4, 4623 Gunskirchen, Austria ",+43 650 5263366 ,5.0,1,No,2026-03-04
Uyghur Fashion,tailor,Custom tailor,Wels,Austria,"Pfarrgasse 36, 4600 Wels, Austria ",+43 660 3623830 ,,,No,2026-03-04
Marianne Schauer Schneideratelie & Änderungsschneiderei,tailor,Custom tailor,Wels,Austria,"Welser Str. 4, 4623 Gunskirchen, Austria ",+43 650 5263366 ,5.0,1,No,2026-03-04
Necmi Sevim,tailor,Tailor,Wels,Austria,"Dr.-Salzmann-Straße 8, 4600 Wels, Austria ",+43 676 5617749 ,4.4,5,No,2026-03-04
Necmi Sevim,tailor,Tailor,Wels,Austria,"Dr.-Salzmann-Straße 8, 4600 Wels, Austria ",+43 676 5617749 ,,,No,2026-03-04
Änderungsschneiderei Roswita,tailor,Tailor,Wels,Austria,"Stelzhamerstraße 8, 4600 Wels, Austria ",+43 699 88503266 ,5.0,2,No,2026-03-04
Uyghur Fashion,tailor,Custom tailor,Wels,Austria,"Pfarrgasse 36, 4600 Wels, Austria ",+43 660 3623830 ,,,No,2026-03-04
tiptop98,tailor,Tailor,Wels,Austria,,+43 681 20896848 ,,,No,2026-03-04
Lovelly die Fee - Brautmode und Abendmode,tailor,Bridal shop,Wels,Austria,"Stadtpl. 26, 4600 Wels, Austria ",+43 7242 291467 ,5.0,"1,269",No,2026-03-04
Sabrina fashion,tailor,Tailor,Wels,Austria,,+1 240-708-5292 ,4.7,32,No,2026-03-04
Sabrina fashion,tailor,Tailor,Wels,Austria,,+1 240-708-5292 ,4.7,32,No,2026-03-04
Czer Pat Garments and Tailoring,tailor,Tailor,Wels,Austria,"San Roque St, San Miguel, Iloilo ",0939 887 2887 ,,,No,2026-03-04
Karl Grubmayr,tailor,Tailor,Wels,Austria,"Raimundstraße 4, 4600 Wels, Austria ",+43 7242 69411 ,,,No,2026-03-04
Miss Unique,tailor,Women's clothing store,Wels,Austria,"Ringstraße 30, 4600 Wels, Austria ",+43 681 10599697 ,5.0,42,No,2026-03-04
Bekleidungs-Service Baldan,tailor,Custom tailor,St. Pölten,Austria,"Riemerpl. 2, 3100 St. Pölten, Austria ",+43 2742 352858 ,4.7,21,No,2026-03-04
Änderungsschneiderei Battal Dal,tailor,Tailor,St. Pölten,Austria,"Domgasse 7/EG. Top 2, 3100 St. Pölten, Austria ",+43 676 3343485 ,5.0,6,No,2026-03-04
Linzer Heide Maßschneiderei,tailor,Tailor,St. Pölten,Austria,"Salcherstraße 87, 3104 St. Pölten, Austria ",+43 664 2315459 ,5.0,5,No,2026-03-04
Nähsalon Natali,tailor,Tailor,St. Pölten,Austria,"Regierungsviertel, Josefstraße 38, 3100 St. Pölten, Austria ",+43 699 11040460 ,5.0,10,No,2026-03-04
Maß- und Änderungsschneiderei Irina Cicio,tailor,Clothing alteration service,St. Pölten,Austria,"Kremser Landstraße 15, 3100 St. Pölten, Austria ",+43 664 6366815 ,5.0,10,No,2026-03-04
Astrid's Nähsaloon,tailor,Repair service,St. Pölten,Austria,"Wiener Straße, im Herrenhof 20, 3100 St. Pölten, Austria ",,4.6,9,No,2026-03-04
LIKE ÄNDERUNGSSCHNEIDEREI,tailor,Men's tailor,Dornbirn,Austria,"Klostergasse 5, 6850 Dornbirn, Austria ",+43 681 81918187 ,5.0,6,No,2026-03-04
Die Goldene Schere Schneiderei,tailor,Clothing alteration service,Dornbirn,Austria,"Marktstraße 62, 6850 Dornbirn, Austria ",+43 660 1516401 ,4.9,95,No,2026-03-04
Änderungsschneiderei von Schneidermeister Gholami,tailor,Tailor,Dornbirn,Austria,"Schwefel 44, 6850 Dornbirn, Austria ",+43 650 9982079 ,4.6,19,No,2026-03-04
Zari Änderungsschneiderei,tailor,Tailor,Dornbirn,Austria,"Bahnhofstraße 5, 6850 Dornbirn, Austria ",+43 681 20468334 ,5.0,4,No,2026-03-04
Änderungsatelier Schiller,tailor,Clothing alteration service,Dornbirn,Austria,"Schwefel 87 b, 6850 Dornbirn, Austria ",+43 676 3152239 ,5.0,5,No,2026-03-04
Änderungsschneiderei Zia Malikzai,tailor,Tailor,Dornbirn,Austria,"Kellhofstraße 5, 6922 Wolfurt, Austria ",+43 660 7541062 ,4.5,26,No,2026-03-04
Charisma Mode,tailor,Clothing store,Dornbirn,Austria,"Moosmahdstraße 19b, 6850 Dornbirn, Austria ",+43 5572 206760 ,4.7,95,No,2026-03-04
Änderungsschneiderei - Köb Sabine,tailor,Clothing alteration service,Dornbirn,Austria,"Bundesstraße 52, 6923 Lauterach, Austria ",+43 664 5806101 ,5.0,12,No,2026-03-04
daNKA Nähatelier Leder & Stoff,tailor,Clothing alteration service,Dornbirn,Austria,"Bahnhofstrasse 29, 9443 Widnau, Switzerland ",+41 76 779 79 88 ,5.0,10,No,2026-03-04
Elke Capelli - Goldschmiedemeisterin,tailor,Goldsmith,Dornbirn,Austria,"Marktstraße 57, 6850 Dornbirn, Austria ",+43 676 4108691 ,5.0,2,No,2026-03-04
Florales Wien Praterstern,florist,Florist,Vienna,Austria,"U-Bahn Station Praterstern 3990/2, 1020 Wien, Austria ",+43 1 5265756 ,4.5,122,No,2026-03-04
Florales Wien Praterstern,florist,Florist,Vienna,Austria,"U-Bahn Station Praterstern 3990/2, 1020 Wien, Austria ",+43 1 5265756 ,4.5,122,No,2026-03-04
Blumen Steiner,florist,Florist,Graz,Austria,"Riespl. 1, 8010 Graz, Austria ",+43 660 2370272 ,3.6,14,No,2026-03-04
Lily Blumen,florist,Florist,Linz,Austria,"Hauptstraße 73, 4040 Linz, Austria ",+43 681 20659907 ,4.5,28,No,2026-03-04
BLUMEN Stars,florist,Florist,Linz,Austria,"Herrenstraße 4, 4020 Linz, Austria ",+43 676 5731595 ,4.3,56,No,2026-03-04
la rosa,florist,Florist,Linz,Austria,"Hauptstraße 54, 4040 Linz, Austria ",+43 676 3633038 ,5.0,1,No,2026-03-04
Blumenzauber,florist,Florist,Linz,Austria,"Marktpl. 15, 4020 Linz, Austria ",+43 664 1645151 ,4.6,5,No,2026-03-04
Blumenzauber,florist,Florist,Linz,Austria,"Marktpl. 15, 4020 Linz, Austria ",+43 664 1645151 ,4.6,5,No,2026-03-04
Blumen Frisch,florist,Florist,Linz,Austria,"UKH,AKH, Garnisonstraße 13c Krankenhausnähe, Garnisonstraße 13, 4020 Linz, Austria ",+43 732 781535 ,4.8,24,No,2026-03-04
Lily blumen 2,florist,Florist,Linz,Austria,"Hauptstraße 72, 4040 Linz, Austria ",+43 676 9104310 ,5.0,3,No,2026-03-04
la rosa,florist,Florist,Linz,Austria,"Hauptstraße 54, 4040 Linz, Austria ",+43 676 3633038 ,5.0,1,No,2026-03-04
Blumen B&B,florist,Florist,Linz,Austria,"Hamerlingstraße 25, 4020 Linz, Austria ",,4.4,30,No,2026-03-04
Flowerdrive Verena,florist,Store,Salzburg,Austria,"Aigner Str. 54c, 5026 Salzburg, Austria ",+43 664 2004802 ,4.8,28,No,2026-03-04
Die.Blumenbinderei.Salzburg,florist,Florist,Salzburg,Austria,"Gneiser Str. 22, 5020 Salzburg, Austria ",+43 664 5399359 ,5.0,3,No,2026-03-04
Flower and fragrance,florist,Florist,Salzburg,Austria,"Getreidegasse 7, 5020 Salzburg, Austria ",+43 662 845779 ,3.8,17,No,2026-03-04
PÉONI Blumenboutique GmbH,florist,Florist,Salzburg,Austria,"Doktor-Franz-Rehrl-Platz 4c, 5020 Salzburg, Austria ",+43 662 230391 ,4.4,7,No,2026-03-04
PÉONI Blumenboutique GmbH,florist,Florist,Salzburg,Austria,"Doktor-Franz-Rehrl-Platz 4c, 5020 Salzburg, Austria ",+43 662 230391 ,4.4,7,No,2026-03-04
PÉONI Blumenboutique GmbH,florist,Florist,Salzburg,Austria,"Doktor-Franz-Rehrl-Platz 4c, 5020 Salzburg, Austria ",+43 662 230391 ,4.4,7,No,2026-03-04
Blumen Lindner Maxglan,florist,Florist,Salzburg,Austria,"Michael-Filz-Gasse 1, 5020 Salzburg, Austria ",+43 662 433454 ,4.1,9,No,2026-03-04
Puro Kreative Floristik Innsbruck,florist,Florist,Innsbruck,Austria,"Liebeneggstraße 2, 6020 Innsbruck, Austria ",+43 512 550510 ,5.0,16,No,2026-03-04
Blumen am Bahnhof clemens blaas,florist,Florist,Innsbruck,Austria,"Südtiroler Pl. 5, 6020 Innsbruck, Austria ",+43 512 582077 ,4.0,21,No,2026-03-04
Blumenfee Karin,florist,Florist,Innsbruck,Austria,"Fürstenweg 148, 6020 Innsbruck, Austria ",+43 664 2346500 ,5.0,8,No,2026-03-04
Blumen Claudia,florist,Florist,Innsbruck,Austria,"Feldkreuzstraße 1a, 6063 Rum, Austria ",+43 699 10927467 ,4.9,18,No,2026-03-04
Blumen Claudia,florist,Florist,Innsbruck,Austria,"Feldkreuzstraße 1a, 6063 Rum, Austria ",+43 699 10927467 ,4.9,18,No,2026-03-04
Blumen B & B,florist,Florist,Innsbruck,Austria,"6063 Rum, Austria ",,4.6,37,No,2026-03-04
Ullis's Blumenshop,florist,Florist,Innsbruck,Austria,"Aflingerstraße 2, 6176 Völs, Austria ",+43 512 303784 ,4.8,19,No,2026-03-04
Blumen B & B,florist,Florist,Innsbruck,Austria,"6020 Innsbruck, Austria ",+43 699 15525092 ,3.9,22,No,2026-03-04
Blumenecke Patricia,florist,Florist,Innsbruck,Austria,"Raiffeisenplatz 43, 6143 Matrei am Brenner, Austria ",+43 664 9735884 ,4.8,22,No,2026-03-04
Top flowers,florist,Florist,Klagenfurt,Austria,"Maria-Platzer-Straße 2, 9020 Klagenfurt am Wörthersee, Austria ",+43 676 3172267 ,4.7,14,No,2026-03-04
Blumen Margit Slocker - Fachgeschäft f moderne Floristik,florist,Florist,Klagenfurt,Austria,"Rudolfsbahngürtel 80, 9020 Klagenfurt am Wörthersee, Austria ",+43 463 330489 ,4.8,85,No,2026-03-04
Blumen Wallisch e.U.,florist,Florist,Klagenfurt,Austria,"Kindergartenstraße 14, 9073 Klagenfurt-Viktring, Austria ",+43 463 29664 ,4.5,33,No,2026-03-04
Blumen Wallisch e.U.,florist,Florist,Klagenfurt,Austria,"Kindergartenstraße 14, 9073 Klagenfurt-Viktring, Austria ",+43 463 29664 ,4.5,33,No,2026-03-04
Blumenhof Villach,florist,Florist,Villach,Austria,"Purtscherstraße 30, 9500 Villach, Austria ",+43 4242 41616 ,4.6,129,No,2026-03-04
Blütenpoesie OG,florist,Florist,Villach,Austria,"St. Magdalener Str. 20, 9500 Villach, Austria ",+43 660 3168402 ,4.9,46,No,2026-03-04
Blumenhandel Villach VEZ,florist,Florist,Villach,Austria,"Badstubenweg 75, 9500 Villach, Austria ",,4.2,52,No,2026-03-04
Blumen B&B,florist,Florist,Villach,Austria,"Karawankenweg 3, 9500 Villach, Austria ",+43 699 15525072 ,4.5,46,No,2026-03-04
Blumen Skofitsch,florist,Store,Villach,Austria,"Badstubenweg 93, 9500 Villach, Austria ",+43 4242 34871 ,4.1,26,No,2026-03-04
Blumen B & B,florist,Florist,Villach,Austria,"Ossiacher Str. 53, 9523 Villach, Austria ",,4.6,16,No,2026-03-04
Blumenstube Vallant,florist,Florist,Villach,Austria,"Volkshausstraße 4, 9523 Villach, Austria ",+43 4242 44293 ,,,No,2026-03-04
Blumenstube Vallant,florist,Florist,Villach,Austria,"Volkshausstraße 4, 9523 Villach, Austria ",+43 4242 44293 ,,,No,2026-03-04
Markthalle Villach,florist,Market,Villach,Austria,"9500 Villach, Austria ",,4.4,304,No,2026-03-04
